customer_id,age,gender,region,plan,tenure_months,monthly_data_gb,call_minutes,sms_count,download_speed_mbps,latency_ms,dropped_calls_pct,monthly_bill_inr,support_calls,satisfaction_score,churn,total_contact_activity,network_stress_index,bill_per_tenure_month,high_support_flag
CUST10350,43,Male,West,Basic,37,3.17,498.3,69.0,73.24,57.7,2.61,383.46,0,4.8,No,4.9830000000000005,0.7878208629164392,10.091052631578947,0
CUST10351,68,Female,North,Standard,39,3.63,374.4,14.0,65.0,50.4,4.32,680.76,2,3.0,No,5.744,0.7753846153846153,17.019,1
CUST10352,60,Female,North,Basic,55,4.43,398.9,69.0,33.88,55.1,4.64,448.42,1,2.5,Yes,4.989,1.6263282172373081,8.0075,0
CUST10353,60,Female,West,Standard,52,3.14,603.6,35.0,51.02,59.1,3.59,622.51,1,2.7,Yes,7.0360000000000005,1.1583692669541357,11.745471698113207,0
CUST10354,29,Female,West,Standard,34,7.43,424.2,31.0,54.59,62.0,1.49,689.47,1,4.7,Yes,5.242,1.135739146363803,19.699142857142856,0
CUST10355,40,Male,North,Standard,23,10.74,525.5,20.0,20.86,88.2,3.34,708.27,3,2.0,Yes,8.254999999999999,4.228187919463087,29.51125,1
CUST10356,36,Female,South,Standard,27,2.38,394.7,39.0,55.04,41.5,3.74,541.44,1,3.4,No,4.947,0.7539970930232558,19.337142857142858,0
CUST10357,23,Female,East,Standard,30,6.8,368.4,24.0,82.09,68.7,3.6,677.72,4,4.0,No,7.683999999999999,0.836886344256304,21.86193548387097,1
CUST10358,21,Female,West,Standard,16,5.8,176.8,19.0,57.6,58.3,3.66,675.15,2,3.4,Yes,3.768,1.0121527777777777,39.71470588235294,1
CUST10359,50,Female,South,Standard,46,8.35,74.0,40.0,70.1,29.9,3.2,690.28,0,4.0,No,0.74,0.42653352353780316,14.686808510638297,0
CUST10360,39,Male,South,Standard,16,6.63,382.9,22.0,50.74,67.3,2.72,766.66,0,3.8,Yes,3.8289999999999997,1.3263697280252265,45.097647058823526,0
CUST10361,60,Male,East,Premium,47,2.6,440.2,14.0,46.9,75.3,2.13,897.73,1,4.5,No,5.402,1.605543710021322,18.702708333333334,0
CUST10362,52,Female,South,Basic,55,2.94,198.5,37.0,53.72,41.3,0.71,371.29,0,4.5,No,1.985,0.7688011913626209,6.630178571428572,0
CUST10363,22,Male,West,Basic,70,6.81,423.8,23.0,35.76,54.9,3.17,296.19,0,3.0,No,4.238,1.5352348993288591,4.171690140845071,0
CUST10364,61,Male,East,Basic,9,13.05,439.7,35.0,33.54,27.4,3.0,450.85,1,3.6,No,5.397,0.8169350029815146,45.085,0
CUST10365,43,Male,North,Standard,55,1.59,41.9,18.0,66.99,34.9,3.41,636.78,0,4.5,No,0.419,0.5209732795939692,11.371071428571428,0
CUST10366,47,Female,West,Standard,7,8.37,265.3,11.0,68.59,71.8,1.33,671.17,1,3.3,Yes,3.653,1.046799825047383,83.89625,0
CUST10367,68,Male,West,Standard,25,14.49,503.3,83.0,33.13,47.5,3.51,796.86,3,2.8,Yes,8.033000000000001,1.4337458496830666,30.64846153846154,1
CUST10368,51,Male,West,Standard,13,6.05,499.7,72.0,62.52,37.3,5.06,732.63,1,2.2,Yes,5.997,0.5966090850927702,52.330714285714286,0
CUST10369,19,Female,North,Basic,12,9.56,222.3,46.0,46.7,58.7,2.89,460.64,1,2.5,Yes,3.2230000000000003,1.2569593147751605,35.433846153846154,0
CUST10370,27,Female,North,Premium,13,4.23,458.5,19.0,53.1,46.6,2.73,954.0,0,3.3,Yes,4.585,0.8775894538606404,68.14285714285714,0
CUST10371,40,Male,East,Standard,4,6.19,614.0,20.0,48.2,47.5,3.14,742.58,1,3.4,Yes,7.14,0.9854771784232365,148.51600000000002,0
CUST10372,19,Female,North,Basic,60,2.33,569.9,65.0,62.92,66.8,5.04,411.89,0,3.5,No,5.699,1.0616656071201525,6.752295081967213,0
CUST10373,26,Female,West,Standard,5,1.46,412.8,19.0,49.24,36.4,1.67,612.76,2,4.3,No,6.128,0.7392363931762794,102.12666666666667,1
CUST10374,59,Male,South,Basic,29,12.34,345.8,16.0,69.15,40.5,3.02,378.65,0,3.4,No,3.458,0.5856832971800433,12.621666666666666,0
CUST10375,25,Male,East,Basic,51,3.52,316.7,91.0,52.64,57.5,1.92,395.85,0,3.2,No,3.167,1.0923252279635258,7.612500000000001,0
CUST10376,26,Female,West,Basic,72,4.97,514.2,24.0,57.36,70.5,2.2,470.33,1,4.1,No,6.142,1.2290794979079498,6.442876712328767,0
CUST10377,44,Male,South,Premium,62,2.72,465.1,85.0,35.5,74.8,2.75,1090.53,2,3.3,Yes,6.651,2.1070422535211266,17.31,1
CUST10378,22,Male,South,Standard,10,2.67,543.3,9.0,80.38,44.4,4.28,668.41,2,3.6,No,7.433,0.5523762129883055,60.76454545454545,1
CUST10379,31,Female,East,Standard,72,5.97,453.7,35.0,55.05,70.0,4.78,642.73,0,2.2,No,4.537,1.2715712988192553,8.804520547945206,0
CUST10380,66,Male,East,Standard,48,4.16,577.4,105.0,58.69,42.5,3.29,608.79,2,4.2,No,7.774,0.7241438064406203,12.424285714285714,1
CUST10381,50,Male,South,Standard,13,8.55,447.0,25.0,23.88,84.2,2.39,730.66,1,1.9,No,5.47,3.525963149078727,52.19,0
CUST10382,68,Male,East,Premium,33,8.97,571.2,20.0,48.2,36.9,5.54,905.77,1,2.7,Yes,6.712000000000001,0.7655601659751037,26.64029411764706,0
CUST10383,36,Male,West,Standard,67,8.24,586.7,11.0,66.57,76.3,2.33,728.71,2,4.7,No,7.867000000000001,1.146161934805468,10.716323529411765,1
CUST10384,50,Male,South,Standard,29,7.81,285.2,52.0,52.3,44.5,2.17,740.83,0,3.9,No,2.852,0.8508604206500956,24.694333333333336,0
CUST10385,30,Male,North,Standard,14,18.64,104.5,14.0,19.29,87.2,0.85,784.84,2,2.5,Yes,3.045,4.520476931052359,52.32266666666667,1
CUST10386,37,Female,South,Premium,64,3.34,707.8,23.0,63.57,64.5,4.34,956.96,2,3.1,No,9.078,1.0146295422369043,14.72246153846154,1
CUST10387,27,Female,South,Standard,69,6.45,476.2,10.0,39.84,38.7,3.87,718.77,3,2.8,No,7.762,0.9713855421686747,10.268142857142857,1
CUST10388,61,Female,North,Premium,71,13.96,121.4,73.0,69.17,46.6,5.46,1042.16,0,2.1,No,1.214,0.6737024721700159,14.474444444444446,0
CUST10389,27,Male,North,Basic,69,15.21,301.5,55.0,46.68,55.25,1.27,447.46,2,4.0,No,5.015000000000001,1.1835904027420736,6.392285714285714,1
CUST10390,28,Male,East,Premium,63,2.65,568.9,24.0,51.07,71.8,4.4,1066.67,2,3.1,No,7.689,1.405913452124535,16.66671875,1
CUST10391,42,Male,South,Standard,33,5.46,379.7,11.0,65.68,53.9,2.88,662.42,3,3.4,Yes,6.797,0.8206455542021923,19.482941176470586,1
CUST10392,40,Female,West,Basic,14,16.16,337.8,72.0,34.54,55.7,3.69,538.63,5,2.5,No,8.378,1.612623045744065,35.90866666666667,1
CUST10393,34,Female,North,Standard,45,9.3,682.2,19.0,33.11,67.1,0.99,571.78,2,2.9,No,8.822,2.0265780730897007,12.43,1
CUST10394,36,Female,North,Standard,16,7.59,241.5,11.0,45.05,57.1,4.41,764.75,4,2.6,No,6.415,1.2674805771365152,44.98529411764706,1
CUST10395,33,Female,West,Basic,35,5.8,286.3,7.0,60.41,34.3,3.67,514.58,0,3.3,Yes,2.863,0.5677867902665121,14.29388888888889,0
CUST10396,65,Female,West,Standard,48,5.21,468.0,16.0,28.04,42.0,2.76,681.9,0,2.6,No,4.68,1.4978601997146934,13.916326530612244,0
CUST10397,48,Male,South,Premium,69,8.06,500.3,9.0,22.98,58.8,3.51,1028.09,2,3.6,No,7.003,2.558746736292428,14.687,1
CUST10398,65,Male,North,Basic,21,5.67,519.3,16.0,60.36,74.4,1.96,463.74,2,3.7,Yes,7.193,1.2326043737574555,21.079090909090908,1
CUST10399,69,Female,North,Standard,19,6.5,594.0,41.0,38.96,80.9,2.16,652.65,5,3.2,Yes,10.940000000000001,2.0764887063655033,32.6325,1
CUST10400,51,Female,South,Standard,53,7.04,465.7,19.0,42.12,67.5,2.29,721.33,1,3.6,Yes,5.657,1.6025641025641026,13.357962962962963,0
CUST10401,60,Male,South,Basic,1,4.3,518.1,31.0,20.15,59.6,0.76,380.33,3,3.8,No,8.181000000000001,2.9578163771712163,190.165,1
CUST10402,23,Male,South,Premium,41,9.45,383.3,15.0,37.82,67.0,3.75,972.22,0,2.3,No,3.833,1.7715494447382338,23.148095238095237,0
CUST10403,67,Female,North,Standard,54,44.45,441.3,26.0,47.89,44.3,4.11,977.68,2,3.2,Yes,6.413,0.9250365420755898,17.776,1
CUST10404,43,Female,South,Basic,40,2.11,449.4,94.0,61.96,52.5,2.03,465.27,0,3.7,No,4.494,0.8473208521626856,11.348048780487805,0
CUST10405,55,Female,West,Premium,28,8.25,468.7,19.0,36.43,41.8,3.18,959.65,1,3.4,Yes,5.687,1.1474059840790556,33.09137931034483,0
CUST10406,30,Female,East,Premium,60,4.08,569.1,32.0,72.86,35.0,2.51,933.13,1,4.4,No,6.691,0.48037331869338457,15.297213114754099,0
CUST10407,22,Female,South,Basic,27,9.73,529.9,8.0,37.73,60.3,3.16,421.87,2,2.7,No,7.2989999999999995,1.5981977206467004,15.066785714285714,1
CUST10408,64,Female,North,Premium,52,6.89,438.0,71.0,37.75,58.0,2.11,1030.64,0,2.6,No,4.38,1.5364238410596027,19.446037735849057,0
CUST10409,41,Male,South,Basic,34,10.97,284.4,18.0,71.06,66.0,1.83,409.82,2,3.9,No,4.843999999999999,0.9287925696594427,11.709142857142856,1
CUST10410,25,Male,South,Premium,2,14.35,442.2,51.0,51.17,63.7,3.96,1054.72,0,2.7,Yes,4.422,1.2448700410396718,351.5733333333333,0
CUST10411,52,Female,West,Standard,39,7.58,425.0,23.0,39.72,58.9,2.73,735.56,2,2.1,No,6.25,1.4828801611278952,18.389,1
CUST10412,20,Male,West,Standard,4,13.95,464.8,38.0,45.67,63.9,5.02,727.85,0,2.6,No,4.648,1.3991679439456972,145.57,0
CUST10413,41,Male,West,Basic,68,1.46,827.2,39.0,68.3,54.3,2.85,463.31,0,4.2,No,8.272,0.7950219619326501,6.71463768115942,0
CUST10414,54,Female,West,Premium,44,18.8,335.7,18.0,69.99,61.6,1.78,1045.06,3,5.0,No,6.356999999999999,0.880125732247464,23.223555555555553,1
CUST10415,55,Male,West,Basic,27,8.53,506.0,53.0,35.75,43.4,4.15,438.42,2,2.6,No,7.06,1.213986013986014,15.657857142857143,1
CUST10416,41,Male,West,Basic,36,13.47,622.3,14.0,47.36,60.9,3.49,426.07,0,2.6,No,6.223,1.2858952702702702,11.515405405405405,0
CUST10417,37,Male,North,Basic,45,3.03,447.6,42.0,49.35,65.7,3.6,473.12,2,2.2,No,6.476,1.331306990881459,10.285217391304348,1
CUST10418,61,Male,North,Standard,19,3.9,850.8,19.0,33.21,44.3,4.11,630.24,2,2.9,No,10.508,1.3339355615778379,31.512,1
CUST10419,27,Female,South,Basic,21,7.35,362.0,31.0,47.16,55.8,2.08,462.34,1,3.6,No,4.62,1.183206106870229,21.015454545454546,0
CUST10420,21,Female,East,Premium,31,6.61,488.3,18.0,48.08,45.0,2.66,984.74,2,3.1,Yes,6.883,0.9359400998336107,30.773125,1
CUST10421,26,Female,North,Standard,19,8.04,286.2,25.0,65.1,46.6,2.61,639.34,0,3.7,Yes,2.862,0.7158218125960062,31.967000000000002,0
CUST10422,59,Female,West,Basic,55,13.53,366.7,12.0,66.11,37.0,1.38,446.68,3,3.4,Yes,6.667,0.5596732718196945,7.976428571428571,1
CUST10423,42,Female,South,Basic,8,2.12,474.8,29.0,43.06,75.3,2.51,487.78,6,3.5,No,10.748000000000001,1.748722712494194,54.19777777777777,1
CUST10424,19,Male,South,Basic,60,12.59,582.3,25.0,44.79,72.1,4.27,485.63,1,2.0,No,6.8229999999999995,1.6097343156954675,7.961147540983607,0
CUST10425,26,Male,North,Standard,26,6.72,487.4,17.0,57.96,63.6,3.06,633.82,2,3.2,No,6.874,1.0973084886128364,23.474814814814817,1
CUST10426,19,Male,South,Premium,41,5.86,656.6,24.0,39.22,86.6,1.32,1000.95,0,2.3,Yes,6.566,2.208057113717491,23.83214285714286,0
CUST10427,60,Male,North,Basic,12,2.57,412.9,27.0,56.83,52.0,1.09,406.38,6,3.8,No,10.129,0.9150096779869787,31.259999999999998,1
CUST10428,41,Female,West,Premium,28,9.27,370.2,16.0,46.68,103.5,4.63,1194.59,0,1.6,No,3.702,2.217223650385604,41.19275862068965,0
CUST10429,21,Male,East,Basic,55,1.39,916.7,22.0,33.46,51.4,2.7,423.02,1,3.1,No,10.167,1.5361625821876868,7.553928571428571,0
CUST10430,29,Male,East,Premium,20,10.19,501.0,12.0,33.65,59.1,2.09,989.21,3,3.5,Yes,8.01,1.7563150074294207,47.1052380952381,1
CUST10431,50,Male,South,Premium,10,2.53,300.5,127.0,69.71,48.6,2.5,1042.28,1,4.7,No,4.005,0.6971740065987664,94.75272727272727,0
CUST10432,48,Male,South,Standard,38,6.92,305.0,51.0,45.65,61.0,1.17,589.26,1,4.1,Yes,4.05,1.3362541073384446,15.109230769230768,0
CUST10433,60,Female,South,Standard,12,6.19,260.3,30.0,72.61,68.4,4.37,691.33,2,3.5,No,4.603,0.9420190056466052,53.17923076923077,1
CUST10434,19,Male,West,Premium,23,14.3,598.6,56.0,40.3,53.2,2.37,1144.49,1,4.1,No,6.986000000000001,1.3200992555831268,47.687083333333334,0
CUST10435,21,Male,West,Basic,33,5.95,364.4,6.0,52.37,83.4,4.3,428.31,0,2.6,Yes,3.6439999999999997,1.5925147985487877,12.59735294117647,0
CUST10436,19,Female,North,Basic,41,4.26,452.9,4.0,83.89,58.8,2.86,329.23,0,3.8,No,4.529,0.7009178686375015,7.838809523809524,0
CUST10437,38,Male,West,Basic,47,4.81,418.6,19.0,32.14,59.3,4.37,406.08,3,2.9,No,7.186,1.8450528935905413,8.459999999999999,1
CUST10438,55,Female,North,Standard,49,15.29,561.7,9.0,19.53,40.5,3.08,820.74,2,3.5,No,7.617000000000001,2.073732718894009,16.4148,1
CUST10439,52,Male,West,Standard,61,6.51,277.6,21.0,67.3,61.7,3.74,726.5,1,3.5,No,3.7760000000000002,0.9167904903417534,11.71774193548387,0
CUST10440,28,Male,North,Standard,5,5.2,236.4,28.0,35.6,52.9,3.59,634.06,2,2.0,No,4.364,1.4859550561797752,105.67666666666666,1
CUST10441,52,Male,South,Premium,27,5.73,470.4,47.0,47.69,45.3,3.49,945.69,1,2.8,No,5.704,0.94988467183896,33.77464285714286,0
CUST10442,52,Male,West,Basic,1,2.41,538.2,11.0,39.21,42.6,3.18,382.68,1,3.1,No,6.382000000000001,1.0864575363427698,191.34,0
CUST10443,27,Male,North,Standard,1,8.61,489.9,32.0,52.02,97.7,2.54,720.53,2,3.1,No,6.899,1.8781237985390233,360.265,1
CUST10444,56,Female,South,Basic,16,2.13,284.3,25.0,33.74,50.8,4.91,485.38,0,2.4,No,2.843,1.5056312981624183,28.551764705882352,0
CUST10445,39,Male,South,Basic,44,10.9,551.9,31.0,45.3,55.25,1.8,522.28,1,4.6,Yes,6.519,1.219646799116998,11.606222222222222,0
CUST10446,21,Male,North,Standard,65,7.27,296.1,17.0,54.75,43.8,2.8,717.7,2,4.3,No,4.961,0.7999999999999999,10.874242424242425,1
CUST10447,38,Male,East,Premium,56,31.55,336.1,65.0,32.88,54.2,2.82,1065.06,0,3.7,No,3.361,1.6484184914841848,18.685263157894735,0
CUST10448,58,Male,West,Standard,47,3.27,260.1,23.0,37.5,63.7,3.24,595.58,2,3.5,No,4.601000000000001,1.6986666666666668,12.407916666666667,1
CUST10449,54,Male,West,Basic,57,6.25,664.2,85.0,42.79,63.9,2.33,465.83,1,2.6,No,7.642,1.4933395653189998,8.03155172413793,0
CUST10450,31,Female,South,Standard,13,21.52,544.0,14.0,26.57,65.8,3.15,704.12,1,2.9,No,6.44,2.4764772299585998,50.294285714285714,0
CUST10451,57,Male,South,Basic,61,14.5,538.9,41.0,41.66,44.7,2.61,473.59,2,3.1,No,7.388999999999999,1.0729716754680751,7.638548387096773,1
CUST10452,38,Female,North,Premium,65,6.51,654.5,24.0,49.78,60.4,1.06,991.23,6,2.9,Yes,12.545,1.2133386902370429,15.018636363636364,1
CUST10453,41,Female,North,Standard,7,7.73,936.3,20.0,42.01,41.0,2.81,632.81,2,3.3,Yes,11.363,0.9759581052130446,79.10125,1
CUST10454,22,Male,North,Basic,34,6.69,122.3,38.0,43.93,45.1,1.59,382.81,1,4.6,No,2.223,1.0266332802185296,10.93742857142857,0
CUST10455,69,Female,West,Basic,60,8.03,297.1,20.0,47.7,40.3,0.89,442.0,1,4.5,No,3.971,0.8448637316561843,7.245901639344262,0
CUST10456,61,Male,West,Basic,35,4.25,319.1,4.0,38.16,36.0,2.95,452.2,1,4.5,No,4.191000000000001,0.9433962264150945,12.56111111111111,0
CUST10457,28,Female,West,Premium,61,6.31,276.9,3.0,58.37,72.0,3.34,1045.24,0,3.1,Yes,2.7689999999999997,1.233510364913483,16.858709677419355,0
CUST10458,47,Male,South,Standard,68,2.37,236.0,60.0,69.54,66.0,3.38,696.61,4,4.6,No,6.359999999999999,0.9490940465918895,10.095797101449275,1
CUST10459,58,Male,South,Standard,35,7.3,376.1,58.0,41.03,70.6,3.42,696.85,2,2.8,No,5.761,1.7206921764562513,19.356944444444444,1
CUST10460,44,Male,South,Standard,5,6.51,211.0,92.0,55.28,55.6,0.67,661.72,1,4.2,No,3.11,1.0057887120115774,110.28666666666668,0
CUST10461,28,Female,South,Standard,25,5.77,490.3,24.0,44.41,67.4,1.3,624.72,2,2.8,No,6.9030000000000005,1.5176761990542673,24.02769230769231,1
CUST10462,68,Female,South,Basic,16,2.34,439.3,10.0,53.48,26.8,4.97,384.94,2,3.8,Yes,6.393,0.5011219147344802,22.643529411764707,1
CUST10463,31,Male,North,Premium,35,12.71,516.6,18.0,71.49,68.8,1.65,1047.81,1,3.6,Yes,6.166,0.9623723597705973,29.105833333333333,0
CUST10464,35,Female,North,Basic,43,8.47,521.4,25.0,55.63,57.8,3.47,468.33,0,2.8,Yes,5.2139999999999995,1.0390077296422793,10.643863636363635,0
CUST10465,37,Female,West,Standard,34,4.17,538.5,12.0,21.4,65.0,2.04,558.53,1,3.6,No,6.385,3.0373831775700935,15.957999999999998,0
CUST10466,64,Female,South,Standard,15,6.51,362.8,78.0,54.81,61.1,2.89,639.21,0,3.9,Yes,3.628,1.1147600802773217,39.950625,0
CUST10467,44,Male,West,Standard,22,2.52,811.8,118.0,66.49,39.2,2.1,730.37,1,4.8,No,9.118,0.5895623402015342,31.75521739130435,0
CUST10468,55,Female,North,Premium,49,3.43,472.2,34.0,44.68,31.0,3.42,973.94,2,3.3,No,6.7219999999999995,0.693822739480752,19.4788,1
CUST10469,64,Male,East,Basic,2,4.71,94.8,24.0,62.93,43.6,2.95,349.32,1,3.7,No,1.948,0.6928333068488798,116.44,0
CUST10470,66,Male,North,Standard,16,14.86,249.6,10.0,37.65,64.0,2.31,867.73,1,3.1,No,3.496,1.699867197875166,51.04294117647059,0
CUST10471,62,Male,South,Standard,65,4.41,116.7,72.0,25.72,66.0,1.64,673.87,1,3.5,Yes,2.167,2.5660964230171075,10.210151515151516,0
CUST10472,65,Female,North,Standard,8,10.14,433.1,26.0,50.12,33.1,3.09,730.98,1,4.5,Yes,5.331,0.6604150039904231,81.22,0
CUST10473,67,Female,North,Basic,30,4.71,408.1,20.0,21.65,39.3,1.47,449.23,1,3.8,No,5.081,1.8152424942263279,14.491290322580646,0
CUST10474,69,Female,South,Basic,15,7.86,345.7,34.0,44.4,43.4,3.27,425.94,2,4.4,No,5.457,0.9774774774774775,26.62125,1
CUST10475,51,Female,South,Basic,8,6.51,792.0,16.0,67.3,49.3,5.69,395.58,0,3.2,No,7.92,0.7325408618127786,43.95333333333333,0
CUST10476,24,Male,East,Basic,31,11.79,528.8,27.0,19.35,33.2,4.29,586.43,1,2.5,No,6.287999999999999,1.7157622739018088,18.3259375,0
CUST10477,23,Male,South,Standard,38,4.72,560.7,9.0,28.81,32.2,3.59,732.5,3,3.5,No,8.607,1.1176674765706354,18.78205128205128,1
CUST10478,59,Female,South,Standard,13,2.41,262.4,53.0,32.52,41.9,2.71,708.67,2,4.2,Yes,4.624,1.2884378843788435,50.61928571428571,1
CUST10479,34,Female,South,Standard,6,2.72,250.2,23.0,47.05,56.4,0.67,697.02,1,5.0,No,3.502,1.1987247608926674,99.57428571428571,0
CUST10480,59,Male,North,Standard,10,4.73,436.6,55.0,42.51,36.1,1.35,622.2,2,4.7,Yes,6.3660000000000005,0.8492119501293814,56.56363636363637,1
CUST10481,66,Male,West,Standard,47,2.97,461.1,21.0,68.99,53.1,4.21,737.08,2,3.2,Yes,6.611000000000001,0.7696767647485143,15.355833333333335,1
CUST10482,51,Female,West,Basic,62,8.73,95.9,22.0,62.32,71.9,1.93,405.01,1,3.4,Yes,1.959,1.1537227214377408,6.428730158730159,0
CUST10483,57,Male,East,Standard,13,4.94,397.5,11.0,55.43,34.2,2.03,694.22,1,4.4,No,4.975,0.616994407360635,49.58714285714286,0
CUST10484,32,Female,South,Basic,24,31.3,432.5,42.0,50.18,51.7,2.62,496.63,2,4.4,No,6.325,1.0302909525707453,19.8652,1
CUST10485,40,Female,North,Basic,25,2.16,391.3,13.0,53.9,71.4,1.63,299.71,0,3.8,No,3.9130000000000003,1.324675324675325,11.52730769230769,0
CUST10486,68,Male,West,Standard,26,7.63,283.6,17.0,35.07,48.3,1.45,712.29,2,3.9,Yes,4.836,1.377245508982036,26.38111111111111,1
CUST10487,60,Male,South,Standard,18,3.21,332.9,25.0,60.86,45.8,2.74,623.76,0,3.7,No,3.3289999999999997,0.7525468287873809,32.82947368421053,0
CUST10488,28,Female,North,Basic,4,4.85,398.2,27.0,31.32,73.6,1.82,318.7,2,2.8,No,5.981999999999999,2.3499361430395913,63.739999999999995,1
CUST10489,66,Male,South,Standard,38,6.51,446.3,7.0,60.53,50.1,1.98,722.71,0,3.8,No,4.463,0.8276887493804725,18.531025641025643,0
CUST10490,43,Male,West,Standard,26,1.47,538.9,21.0,65.79,55.25,1.94,774.42,1,3.7,Yes,6.388999999999999,0.8397932816537467,28.682222222222222,0
CUST10491,61,Male,East,Standard,25,7.8,624.6,43.0,51.16,61.9,3.37,772.23,0,4.0,No,6.246,1.2099296325254105,29.701153846153847,0
CUST10492,45,Female,West,Standard,20,23.03,377.0,19.0,45.36,49.5,2.54,773.03,0,3.3,No,3.77,1.0912698412698414,36.81095238095238,0
CUST10493,49,Female,West,Standard,67,4.98,347.9,21.0,54.0,62.7,2.6,679.37,2,3.4,No,5.478999999999999,1.1611111111111112,9.990735294117647,1
CUST10494,26,Male,North,Basic,44,7.92,508.8,27.0,5.08,60.1,3.46,495.34,2,1.7,No,7.088,11.830708661417322,11.007555555555555,1
CUST10495,35,Female,West,Standard,31,13.02,540.0,22.0,52.53,71.3,2.64,788.84,2,3.5,Yes,7.4,1.3573196268798782,24.65125,1
CUST10496,55,Male,South,Standard,15,6.01,351.8,12.0,46.3,46.2,2.49,666.17,4,4.3,No,7.518000000000001,0.9978401727861772,41.635625,1
CUST10497,61,Male,East,Standard,58,4.58,572.3,24.0,47.24,55.7,3.32,678.36,3,4.0,No,8.722999999999999,1.1790855207451312,11.497627118644068,1
CUST10498,22,Male,North,Standard,64,1.52,606.3,49.0,58.6,54.0,3.54,674.65,2,3.4,No,8.062999999999999,0.9215017064846416,10.37923076923077,1
CUST10499,21,Male,West,Standard,3,10.14,662.5,12.0,46.88,66.3,2.64,740.3,3,3.4,Yes,9.625,1.414249146757679,185.075,1
CUST10500,54,Female,South,Standard,67,6.21,750.1,19.0,30.9,38.6,2.89,678.94,1,3.2,No,8.501000000000001,1.249190938511327,9.984411764705882,0
